Datetime,CO,NO,NO2,O3,SO2,PM2_5,PM10,NH3,AQI,Date,Time
2022-11-03 11:00:00,606.0,0.3,10.0,17.31,8.56,14.59,21.94,6.59,2,2022-11-03,11:00:00
2022-11-03 12:00:00,606.0,0.3,9.59,24.63,8.09,13.13,19.81,6.4,2,2022-11-03,12:00:00
2022-11-03 13:00:00,594.0,0.22,8.63,31.06,6.84,11.13,17.06,5.57,2,2022-11-03,13:00:00
2022-11-03 14:00:00,586.0,0.13,8.28,32.13,6.19,9.84,15.38,4.69,1,2022-11-03,14:00:00
2022-11-03 15:00:00,580.0,0.07,8.13,31.44,5.83,8.81,14.06,3.64,1,2022-11-03,15:00:00
2022-11-03 16:00:00,606.0,0.06,8.56,28.94,5.83,8.38,14.44,3.23,1,2022-11-03,16:00:00
2022-11-03 17:00:00,640.0,0.04,9.59,27.5,5.78,8.31,15.53,3.39,1,2022-11-03,17:00:00
2022-11-03 18:00:00,654.0,0.01,9.94,27.88,5.36,8.38,16.0,3.36,1,2022-11-03,18:00:00
2022-11-03 19:00:00,660.0,0.01,9.59,27.13,5.17,9.19,17.0,3.77,1,2022-11-03,19:00:00
2022-11-03 20:00:00,666.0,0.02,8.97,23.56,5.3,10.28,18.63,3.96,2,2022-11-03,20:00:00
2022-11-03 21:00:00,660.0,0.03,8.28,19.81,5.13,10.88,19.81,3.8,2,2022-11-03,21:00:00
2022-11-03 22:00:00,734.0,0.17,10.53,14.13,5.36,14.34,24.81,3.7,2,2022-11-03,22:00:00
2022-11-03 23:00:00,814.0,0.54,13.19,8.66,5.3,17.25,29.19,3.42,2,2022-11-03,23:00:00
2022-11-04 00:00:00,774.0,0.71,13.0,6.61,4.47,15.25,26.69,2.91,2,2022-11-04,00:00:00
2022-11-04 01:00:00,554.0,0.06,5.3,14.66,3.21,5.64,13.16,3.51,1,2022-11-04,01:00:00
2022-11-04 02:00:00,560.0,0.09,5.56,13.22,3.42,6.58,14.91,3.48,1,2022-11-04,02:00:00
2022-11-04 03:00:00,574.0,0.14,5.98,11.59,3.75,8.03,17.06,4.5,1,2022-11-04,03:00:00
2022-11-04 04:00:00,606.0,0.3,7.19,8.47,4.52,10.97,21.56,5.95,2,2022-11-04,04:00:00
2022-11-04 05:00:00,654.0,1.06,9.25,3.75,5.66,16.19,29.56,6.52,2,2022-11-04,05:00:00
2022-11-04 06:00:00,720.0,3.91,10.19,0.56,6.97,24.06,41.13,7.09,2,2022-11-04,06:00:00
2022-11-04 07:00:00,934.0,11.16,10.53,0.12,9.03,35.88,57.88,8.61,3,2022-11-04,07:00:00
2022-11-04 08:00:00,1252.0,18.31,12.84,0.54,11.91,46.75,74.0,8.74,3,2022-11-04,08:00:00
2022-11-04 09:00:00,1332.0,13.72,19.88,3.17,15.0,49.5,79.25,9.12,3,2022-11-04,09:00:00
2022-11-04 10:00:00,740.0,1.2,14.91,14.81,11.56,26.69,39.63,7.47,3,2022-11-04,10:00:00
2022-11-04 11:00:00,660.0,0.43,11.63,22.69,10.25,21.0,29.88,6.27,2,2022-11-04,11:00:00
2022-11-04 12:00:00,620.0,0.21,9.84,31.06,8.94,17.19,24.13,5.45,2,2022-11-04,12:00:00
2022-11-04 13:00:00,580.0,0.13,8.22,35.0,7.08,13.34,18.69,4.56,2,2022-11-04,13:00:00
2022-11-04 14:00:00,566.0,0.1,7.95,33.88,6.25,10.97,15.97,4.24,2,2022-11-04,14:00:00
2022-11-04 15:00:00,554.0,0.11,8.03,30.38,5.42,8.69,13.5,3.99,1,2022-11-04,15:00:00
2022-11-04 16:00:00,574.0,0.16,8.63,26.06,5.17,7.67,13.34,3.93,1,2022-11-04,16:00:00
2022-11-04 17:00:00,614.0,0.12,10.09,21.25,5.3,7.5,14.34,4.05,1,2022-11-04,17:00:00
2022-11-04 18:00:00,640.0,0.07,10.78,18.0,5.17,7.56,15.25,4.05,1,2022-11-04,18:00:00
2022-11-04 19:00:00,660.0,0.07,10.88,16.94,5.36,8.53,17.06,4.37,1,2022-11-04,19:00:00
2022-11-04 20:00:00,694.0,0.06,10.59,16.75,5.66,10.16,20.06,4.81,2,2022-11-04,20:00:00
2022-11-04 21:00:00,700.0,0.04,10.0,17.5,5.59,11.06,22.19,4.94,2,2022-11-04,21:00:00
2022-11-04 22:00:00,814.0,0.23,13.53,13.03,6.02,16.38,30.5,5.51,2,2022-11-04,22:00:00
2022-11-04 23:00:00,960.0,1.05,17.81,5.98,6.31,22.56,39.88,5.45,2,2022-11-04,23:00:00
2022-11-05 00:00:00,960.0,1.93,18.31,2.95,5.53,21.81,39.5,4.24,2,2022-11-05,00:00:00
2022-11-05 01:00:00,540.73,0.14,7.97,13.23,3.43,6.75,13.56,3.51,1,2022-11-05,01:00:00
2022-11-05 02:00:00,567.44,0.46,10.45,8.4,3.19,8.71,15.88,3.48,1,2022-11-05,02:00:00
2022-11-05 03:00:00,607.49,1.1,12.68,4.69,3.73,10.95,18.91,4.5,2,2022-11-05,03:00:00
2022-11-05 04:00:00,674.25,2.43,14.05,1.97,4.59,13.97,23.97,5.95,2,2022-11-05,04:00:00
2022-11-05 05:00:00,727.65,4.14,13.19,0.78,5.01,16.42,29.0,6.52,2,2022-11-05,05:00:00
2022-11-05 06:00:00,801.09,6.82,11.65,0.25,5.42,19.6,35.08,7.09,3,2022-11-05,06:00:00
2022-11-05 07:00:00,1081.47,14.19,11.48,0.28,7.09,29.5,48.45,8.61,4,2022-11-05,07:00:00
2022-11-05 08:00:00,1388.55,19.67,15.94,1.74,8.34,38.56,60.06,8.74,4,2022-11-05,08:00:00
2022-11-05 09:00:00,1388.55,10.62,24.33,12.34,8.82,38.34,59.21,9.12,4,2022-11-05,09:00:00
2022-11-05 10:00:00,687.6,0.81,8.57,50.07,6.5,12.68,22.09,7.47,2,2022-11-05,10:00:00
2022-11-05 11:00:00,580.79,0.45,6.6,50.78,5.13,8.84,15.25,6.27,1,2022-11-05,11:00:00
2022-11-05 12:00:00,527.38,0.39,6.0,45.42,4.35,6.99,12.15,5.45,1,2022-11-05,12:00:00
2022-11-05 13:00:00,487.33,0.39,5.23,38.27,3.55,5.53,9.94,4.56,1,2022-11-05,13:00:00
2022-11-05 14:00:00,480.65,0.57,4.41,40.05,3.25,5.15,9.06,4.24,1,2022-11-05,14:00:00
2022-11-05 15:00:00,480.65,0.62,3.9,43.63,3.07,5.13,8.78,3.99,1,2022-11-05,15:00:00
2022-11-05 16:00:00,494.0,0.68,4.16,41.84,3.04,5.36,8.94,3.93,1,2022-11-05,16:00:00
2022-11-05 17:00:00,520.71,0.61,5.83,33.26,3.16,5.69,9.46,4.05,1,2022-11-05,17:00:00
2022-11-05 18:00:00,540.73,0.09,7.63,23.25,3.22,5.98,10.04,4.05,1,2022-11-05,18:00:00
2022-11-05 19:00:00,560.76,0.03,8.23,20.74,3.43,6.83,11.37,4.37,1,2022-11-05,19:00:00
2022-11-05 20:00:00,587.46,0.03,8.48,20.56,3.73,8.11,13.38,4.81,1,2022-11-05,20:00:00
2022-11-05 21:00:00,600.81,0.02,8.31,20.92,3.81,8.86,14.84,4.94,1,2022-11-05,21:00:00
2022-11-05 22:00:00,700.95,0.14,11.65,15.74,4.29,13.09,20.86,5.51,2,2022-11-05,22:00:00
2022-11-05 23:00:00,814.44,0.66,16.11,8.4,4.53,17.65,27.23,5.45,2,2022-11-05,23:00:00
2022-11-06 00:00:00,807.76,1.26,16.79,4.74,3.93,16.57,26.27,4.24,2,2022-11-06,00:00:00
2022-11-06 01:00:00,727.65,1.15,14.57,3.98,3.34,14.16,23.86,3.58,2,2022-11-06,01:00:00
2022-11-06 02:00:00,640.87,0.86,12.0,4.6,3.04,12.06,20.82,3.29,2,2022-11-06,02:00:00
2022-11-06 03:00:00,607.49,0.88,10.71,4.96,3.07,11.12,18.99,3.39,2,2022-11-06,03:00:00
2022-11-06 04:00:00,600.81,0.82,10.2,4.52,3.16,10.96,18.77,3.51,2,2022-11-06,04:00:00
2022-11-06 05:00:00,620.84,1.22,10.02,3.35,3.4,11.7,20.45,3.86,2,2022-11-06,05:00:00
2022-11-06 06:00:00,680.92,2.37,10.28,1.72,3.87,13.49,23.88,4.56,2,2022-11-06,06:00:00
2022-11-06 07:00:00,907.9,7.71,11.31,0.86,5.48,20.91,34.09,6.33,3,2022-11-06,07:00:00
2022-11-06 08:00:00,1201.63,12.85,14.91,3.26,6.85,28.18,43.7,6.97,4,2022-11-06,08:00:00
2022-11-06 09:00:00,1255.04,7.38,21.08,15.56,7.63,28.5,44.78,8.23,4,2022-11-06,09:00:00
2022-11-06 10:00:00,714.3,0.89,7.97,41.84,5.96,10.4,19.48,7.35,2,2022-11-06,10:00:00
2022-11-06 11:00:00,620.84,0.61,5.14,55.79,4.83,8.13,14.68,6.21,1,2022-11-06,11:00:00
2022-11-06 12:00:00,587.46,0.5,3.9,65.8,4.35,7.47,13.05,5.64,1,2022-11-06,12:00:00
2022-11-06 13:00:00,547.41,0.44,3.13,60.08,3.61,6.36,10.84,4.69,1,2022-11-06,13:00:00
2022-11-06 14:00:00,527.38,0.51,3.21,47.21,3.28,5.54,9.51,4.18,1,2022-11-06,14:00:00
2022-11-06 15:00:00,507.35,0.55,3.21,37.55,2.83,4.73,8.24,3.55,1,2022-11-06,15:00:00
2022-11-06 16:00:00,507.35,0.66,3.9,30.04,2.86,4.68,8.4,3.58,1,2022-11-06,16:00:00
2022-11-06 17:00:00,527.38,0.57,5.31,23.25,2.92,4.79,8.73,3.61,1,2022-11-06,17:00:00
2022-11-06 18:00:00,540.73,0.13,7.11,15.2,3.07,5.01,9.29,3.74,1,2022-11-06,18:00:00
2022-11-06 19:00:00,560.76,0.14,7.54,12.87,3.34,5.59,10.1,4.12,1,2022-11-06,19:00:00
2022-11-06 20:00:00,560.76,0.07,7.2,12.87,3.43,5.97,10.8,4.24,1,2022-11-06,20:00:00
2022-11-06 21:00:00,560.76,0.05,6.6,13.41,3.43,6.17,11.44,4.31,1,2022-11-06,21:00:00
2022-11-06 22:00:00,674.25,0.49,10.11,8.76,4.11,10.88,18.65,5.13,2,2022-11-06,22:00:00
2022-11-06 23:00:00,814.44,1.93,13.37,3.04,4.59,16.21,26.75,5.26,2,2022-11-06,23:00:00
2022-11-07 00:00:00,834.47,3.86,13.19,0.89,4.17,16.58,28.42,4.31,2,2022-11-07,00:00:00
2022-11-07 01:00:00,807.76,5.25,11.14,0.39,4.17,16.11,29.44,4.5,2,2022-11-07,01:00:00
2022-11-07 02:00:00,754.36,5.2,9.42,0.36,4.17,15.19,28.47,4.69,2,2022-11-07,02:00:00
2022-11-07 03:00:00,720.98,4.75,8.65,0.43,4.23,14.53,27.17,4.88,2,2022-11-07,03:00:00
2022-11-07 04:00:00,720.98,4.92,8.23,0.32,4.53,14.65,27.68,5.19,2,2022-11-07,04:00:00
2022-11-07 05:00:00,761.03,7.04,7.45,0.06,5.07,15.95,31.8,5.57,2,2022-11-07,05:00:00
2022-11-07 06:00:00,854.49,13.52,7.71,0.0,5.36,20.48,42.14,5.83,3,2022-11-07,06:00:00
2022-11-07 07:00:00,961.3,14.75,9.25,0.66,6.74,24.9,49.79,7.09,3,2022-11-07,07:00:00
2022-11-07 08:00:00,1214.98,14.31,19.19,10.64,8.94,33.96,63.57,8.61,4,2022-11-07,08:00:00
2022-11-07 09:00:00,1321.79,5.48,25.7,68.66,11.56,42.59,76.92,12.03,4,2022-11-07,09:00:00
2022-11-07 10:00:00,801.09,0.91,8.65,110.15,8.11,21.24,38.7,9.25,3,2022-11-07,10:00:00
2022-11-07 11:00:00,961.3,0.51,6.17,161.65,10.85,31.78,49.79,12.16,4,2022-11-07,11:00:00
2022-11-07 12:00:00,934.6,0.42,5.06,163.08,10.01,33.57,49.77,11.53,4,2022-11-07,12:00:00
2022-11-07 13:00:00,867.84,0.14,10.02,118.73,9.42,27.0,40.49,10.26,4,2022-11-07,13:00:00
2022-11-07 14:00:00,754.36,0.14,9.6,80.82,7.63,22.18,31.45,7.98,3,2022-11-07,14:00:00
2022-11-07 15:00:00,607.49,0.14,8.4,46.49,5.42,14.73,20.67,5.83,2,2022-11-07,15:00:00
2022-11-07 16:00:00,560.76,0.25,7.97,26.82,4.47,10.01,15.11,5.32,2,2022-11-07,16:00:00
2022-11-07 17:00:00,574.11,0.42,8.74,18.42,4.29,8.24,13.44,5.32,1,2022-11-07,17:00:00
2022-11-07 18:00:00,600.81,0.18,10.11,13.05,4.35,7.96,13.45,5.32,1,2022-11-07,18:00:00
2022-11-07 19:00:00,620.84,0.21,10.11,12.16,4.53,8.67,14.61,5.57,1,2022-11-07,19:00:00
2022-11-07 20:00:00,627.52,0.13,9.42,13.77,4.59,9.36,15.81,5.7,1,2022-11-07,20:00:00
2022-11-07 21:00:00,620.84,0.08,8.4,15.38,4.47,9.51,16.52,5.57,1,2022-11-07,21:00:00
2022-11-07 22:00:00,747.68,0.45,12.0,10.37,5.13,15.2,24.94,6.14,2,2022-11-07,22:00:00
2022-11-07 23:00:00,894.55,1.66,15.77,4.25,5.42,21.03,33.14,6.08,3,2022-11-07,23:00:00
2022-11-08 00:00:00,847.82,2.21,15.94,2.35,4.53,18.61,30.1,4.5,2,2022-11-08,00:00:00
2022-11-08 01:00:00,781.06,2.18,14.22,2.53,4.11,16.19,27.63,4.24,2,2022-11-08,01:00:00
2022-11-08 02:00:00,727.65,1.82,13.19,2.84,3.99,15.54,27.18,4.24,2,2022-11-08,02:00:00
2022-11-08 03:00:00,734.33,2.1,13.19,2.35,4.23,16.58,28.87,4.43,2,2022-11-08,03:00:00
2022-11-08 04:00:00,761.03,3.52,12.85,1.06,4.59,18.19,31.78,4.75,2,2022-11-08,04:00:00
2022-11-08 05:00:00,787.73,6.31,10.54,0.2,4.89,19.27,34.71,5.07,2,2022-11-08,05:00:00
2022-11-08 06:00:00,807.76,8.94,8.23,0.04,5.25,19.84,37.36,5.51,3,2022-11-08,06:00:00
2022-11-08 07:00:00,961.3,12.96,8.83,0.08,6.85,24.88,46.37,7.28,3,2022-11-08,07:00:00
2022-11-08 08:00:00,1241.68,18.33,11.65,0.35,9.3,32.71,60.12,9.88,4,2022-11-08,08:00:00
2022-11-08 09:00:00,1321.79,14.31,17.65,1.81,11.56,36.06,68.19,13.43,4,2022-11-08,09:00:00
2022-11-08 10:00:00,767.71,0.54,14.91,13.95,7.99,18.37,35.61,9.37,3,2022-11-08,10:00:00
2022-11-08 11:00:00,707.63,0.14,12.85,16.27,7.39,16.59,30.74,8.74,2,2022-11-08,11:00:00
2022-11-08 12:00:00,654.22,0.1,10.88,18.42,6.74,15.68,27.56,7.85,2,2022-11-08,12:00:00
2022-11-08 13:00:00,560.76,0.42,7.28,26.11,5.01,12.77,20.52,5.45,2,2022-11-08,13:00:00
2022-11-08 14:00:00,514.03,0.58,5.36,36.84,3.99,10.11,15.51,4.43,2,2022-11-08,14:00:00
2022-11-08 15:00:00,494.0,0.62,4.46,40.05,3.55,7.29,11.66,4.18,1,2022-11-08,15:00:00
2022-11-08 16:00:00,494.0,0.68,4.37,35.05,3.28,5.37,9.51,4.12,1,2022-11-08,16:00:00
2022-11-08 17:00:00,507.35,0.64,5.48,26.11,3.25,4.64,8.82,4.18,1,2022-11-08,17:00:00
2022-11-08 18:00:00,520.71,0.14,6.77,18.6,3.22,4.53,8.85,4.12,1,2022-11-08,18:00:00
2022-11-08 19:00:00,534.06,0.08,6.77,16.63,3.34,5.05,9.6,4.37,1,2022-11-08,19:00:00
2022-11-08 20:00:00,540.73,0.07,6.34,16.27,3.46,5.58,10.55,4.56,1,2022-11-08,20:00:00
2022-11-08 21:00:00,534.06,0.07,5.74,16.27,3.4,5.71,11.07,4.43,1,2022-11-08,21:00:00
2022-11-08 22:00:00,520.71,0.07,5.57,15.91,3.37,5.76,11.24,4.31,1,2022-11-08,22:00:00
2022-11-08 23:00:00,507.35,0.07,5.48,15.74,3.19,5.3,10.61,3.99,1,2022-11-08,23:00:00
2022-11-09 00:00:00,473.98,0.05,4.88,16.09,2.86,4.19,9.07,3.39,1,2022-11-09,00:00:00
2022-11-09 01:00:00,487.33,0.07,5.23,14.84,2.92,4.69,10.2,3.29,1,2022-11-09,01:00:00
2022-11-09 02:00:00,520.71,0.12,6.34,12.52,3.25,6.04,12.91,3.45,1,2022-11-09,02:00:00
2022-11-09 03:00:00,567.44,0.23,7.63,9.92,3.78,7.69,16.76,3.93,1,2022-11-09,03:00:00
2022-11-09 04:00:00,614.17,0.51,8.57,6.44,4.23,9.28,21.24,4.43,2,2022-11-09,04:00:00
2022-11-09 05:00:00,627.52,1.08,8.65,3.62,4.47,10.03,24.09,4.69,2,2022-11-09,05:00:00
2022-11-09 06:00:00,660.9,2.26,8.48,1.63,4.89,11.39,26.67,5.0,2,2022-11-09,06:00:00
2022-11-09 07:00:00,834.47,6.98,9.0,1.92,7.03,18.7,37.2,6.59,3,2022-11-09,07:00:00
2022-11-09 08:00:00,1068.12,8.83,15.42,15.38,10.37,29.06,52.2,8.61,4,2022-11-09,08:00:00
2022-11-09 09:00:00,1054.76,3.86,16.79,57.94,13.83,35.48,60.32,10.39,4,2022-11-09,09:00:00
2022-11-09 10:00:00,627.52,1.01,6.68,78.68,13.83,23.16,35.71,5.19,3,2022-11-09,10:00:00
2022-11-09 11:00:00,587.46,0.62,4.93,92.98,12.04,22.14,32.48,4.69,3,2022-11-09,11:00:00
2022-11-09 12:00:00,574.11,0.49,4.33,97.27,10.49,21.4,30.58,4.5,3,2022-11-09,12:00:00
2022-11-09 13:00:00,547.41,0.47,4.07,91.55,9.06,18.37,26.15,4.05,2,2022-11-09,13:00:00
2022-11-09 14:00:00,534.06,0.52,4.37,90.12,8.94,16.34,23.23,4.18,2,2022-11-09,14:00:00
2022-11-09 15:00:00,520.71,0.52,4.76,92.98,9.54,15.37,21.68,4.24,2,2022-11-09,15:00:00
2022-11-09 16:00:00,514.03,0.45,5.91,95.84,11.44,15.66,21.87,3.93,2,2022-11-09,16:00:00
2022-11-09 17:00:00,507.35,0.21,7.88,92.98,13.95,16.72,22.71,3.13,2,2022-11-09,17:00:00
2022-11-09 18:00:00,507.35,0.01,8.83,91.55,15.5,17.63,23.09,2.41,2,2022-11-09,18:00:00
2022-11-09 19:00:00,507.35,0.0,8.65,87.26,16.21,18.76,24.83,2.5,2,2022-11-09,19:00:00
2022-11-09 20:00:00,520.71,0.0,8.48,77.25,16.69,20.02,27.08,2.56,3,2022-11-09,20:00:00
2022-11-09 21:00:00,514.03,0.0,8.48,62.94,16.45,20.0,27.49,2.47,2,2022-11-09,21:00:00
2022-11-09 22:00:00,540.73,0.0,9.51,46.49,15.74,19.71,27.78,2.94,2,2022-11-09,22:00:00
2022-11-09 23:00:00,574.11,0.0,10.97,32.9,14.9,19.83,28.75,3.23,2,2022-11-09,23:00:00
2022-11-10 00:00:00,560.76,0.01,11.48,24.32,13.59,19.08,28.17,2.85,2,2022-11-10,00:00:00
2022-11-10 01:00:00,540.73,0.03,11.31,18.24,12.04,19.79,29.43,2.69,2,2022-11-10,01:00:00
2022-11-10 02:00:00,554.08,0.1,12.0,13.05,10.85,22.12,32.68,2.91,3,2022-11-10,02:00:00
2022-11-10 03:00:00,594.14,0.26,12.85,8.58,10.37,25.52,37.35,3.55,4,2022-11-10,03:00:00
2022-11-10 04:00:00,634.19,0.59,12.85,4.92,9.3,28.39,41.91,4.18,4,2022-11-10,04:00:00
2022-11-10 05:00:00,647.54,1.06,11.48,2.91,7.87,28.12,42.45,4.5,4,2022-11-10,05:00:00
2022-11-10 06:00:00,660.9,1.84,10.11,1.77,6.74,25.45,40.25,5.0,4,2022-11-10,06:00:00
2022-11-10 07:00:00,814.44,4.86,10.54,0.88,7.39,26.01,43.25,6.78,4,2022-11-10,07:00:00
2022-11-10 08:00:00,974.66,7.49,12.51,1.86,8.34,25.62,45.46,8.36,4,2022-11-10,08:00:00
2022-11-10 09:00:00,894.55,4.25,13.88,7.06,8.23,19.99,38.72,9.25,3,2022-11-10,09:00:00
2022-11-10 10:00:00,567.44,0.14,9.42,14.84,7.39,13.42,21.26,4.37,2,2022-11-10,10:00:00
2022-11-10 11:00:00,534.06,0.2,8.83,15.2,8.7,12.92,18.62,3.93,2,2022-11-10,11:00:00
2022-11-10 12:00:00,520.71,0.29,9.17,15.02,9.89,12.09,17.2,3.96,2,2022-11-10,12:00:00
2022-11-10 13:00:00,487.33,0.25,8.57,15.74,9.3,9.96,14.46,3.58,1,2022-11-10,13:00:00
2022-11-10 14:00:00,460.62,0.15,8.05,16.45,7.99,8.21,12.18,3.39,1,2022-11-10,14:00:00
2022-11-10 15:00:00,447.27,0.08,7.37,19.31,6.74,7.18,10.8,3.23,1,2022-11-10,15:00:00
2022-11-10 16:00:00,447.27,0.16,6.94,23.25,6.2,7.1,10.92,3.29,1,2022-11-10,16:00:00
2022-11-10 17:00:00,467.3,0.12,7.8,21.82,5.96,7.2,11.5,3.51,1,2022-11-10,17:00:00
2022-11-10 18:00:00,473.98,0.06,8.57,18.24,5.9,7.5,11.85,3.51,1,2022-11-10,18:00:00
2022-11-10 19:00:00,494.0,0.08,9.42,16.45,7.15,8.64,13.1,3.74,1,2022-11-10,19:00:00
2022-11-10 20:00:00,534.06,0.09,10.45,15.56,9.18,10.33,15.58,4.05,2,2022-11-10,20:00:00
2022-11-10 21:00:00,547.41,0.1,11.14,14.84,10.97,11.77,17.73,4.05,2,2022-11-10,21:00:00
2022-11-10 22:00:00,600.81,0.19,12.68,12.16,12.04,14.8,23.08,4.94,2,2022-11-10,22:00:00
2022-11-10 23:00:00,667.57,0.44,14.91,8.31,12.16,18.23,29.8,5.38,2,2022-11-10,23:00:00
2022-11-11 00:00:00,660.9,0.72,15.42,5.32,11.8,19.78,33.36,4.75,2,2022-11-11,00:00:00
2022-11-11 01:00:00,620.84,1.15,14.39,3.0,10.13,22.36,36.89,4.12,3,2022-11-11,01:00:00
2022-11-11 02:00:00,600.81,1.68,12.85,1.74,8.46,24.19,38.15,3.96,3,2022-11-11,02:00:00
2022-11-11 03:00:00,614.17,2.15,12.0,1.26,7.87,25.31,38.67,4.37,4,2022-11-11,03:00:00
2022-11-11 04:00:00,640.87,2.6,11.65,0.95,7.63,25.5,39.43,5.0,4,2022-11-11,04:00:00
2022-11-11 05:00:00,660.9,2.91,10.71,0.78,7.03,24.46,39.4,5.32,3,2022-11-11,05:00:00
2022-11-11 06:00:00,687.6,3.58,9.85,0.6,6.5,23.14,39.1,5.76,3,2022-11-11,06:00:00
2022-11-11 07:00:00,854.49,6.87,10.54,0.4,7.63,26.03,43.84,7.28,4,2022-11-11,07:00:00
2022-11-11 08:00:00,1028.06,9.72,13.54,1.43,9.06,28.08,47.07,8.36,4,2022-11-11,08:00:00
2022-11-11 09:00:00,961.3,5.42,16.28,9.75,9.89,24.28,42.14,9.37,3,2022-11-11,09:00:00
2022-11-11 10:00:00,587.46,0.76,10.11,24.32,8.94,13.26,21.25,5.7,2,2022-11-11,10:00:00
2022-11-11 11:00:00,527.38,0.51,9.42,26.46,10.61,11.62,17.37,4.81,2,2022-11-11,11:00:00
2022-11-11 12:00:00,500.68,0.49,9.34,30.76,12.64,10.97,16.14,4.43,2,2022-11-11,12:00:00
2022-11-11 13:00:00,460.62,0.34,8.14,36.12,11.68,9.18,13.77,3.77,1,2022-11-11,13:00:00
2022-11-11 14:00:00,440.6,0.21,6.85,37.55,8.82,7.11,11.23,3.61,1,2022-11-11,14:00:00
2022-11-11 15:00:00,433.92,0.14,6.25,34.33,6.02,5.26,9.06,3.67,1,2022-11-11,15:00:00
2022-11-11 16:00:00,467.3,0.04,6.94,28.97,4.89,4.72,8.78,4.02,1,2022-11-11,16:00:00
2022-11-11 17:00:00,547.41,0.03,9.51,23.25,5.36,5.62,10.85,4.88,1,2022-11-11,17:00:00
2022-11-11 18:00:00,634.19,0.06,12.68,18.78,6.2,7.19,13.73,5.83,1,2022-11-11,18:00:00
2022-11-11 19:00:00,988.01,2.15,23.31,6.44,8.34,17.26,28.77,8.49,2,2022-11-11,19:00:00
2022-11-11 20:00:00,1428.6,9.61,26.05,0.32,10.13,34.31,53.39,10.64,4,2022-11-11,20:00:00
2022-11-11 21:00:00,1562.12,13.3,23.65,0.08,10.01,44.51,69.42,11.4,4,2022-11-11,21:00:00
2022-11-11 22:00:00,1548.77,14.53,22.62,0.06,9.78,49.63,77.54,12.41,4,2022-11-11,22:00:00
2022-11-11 23:00:00,1548.77,16.54,21.93,0.03,9.42,51.52,80.35,11.78,5,2022-11-11,23:00:00
2022-11-12 00:00:00,1388.55,16.54,21.08,0.03,7.99,44.29,71.06,9.12,4,2022-11-12,00:00:00
2022-11-12 01:00:00,1108.17,12.29,19.36,0.07,6.32,35.19,58.5,6.46,4,2022-11-12,01:00:00
2022-11-12 02:00:00,881.2,7.93,17.31,0.17,5.36,29.88,49.52,4.81,4,2022-11-12,02:00:00
2022-11-12 03:00:00,767.71,5.76,15.94,0.24,5.3,29.73,47.09,4.18,4,2022-11-12,03:00:00
2022-11-12 04:00:00,720.98,4.92,15.08,0.25,5.42,32.73,49.21,3.99,4,2022-11-12,04:00:00
2022-11-12 05:00:00,707.63,5.42,14.74,0.22,5.54,37.37,54.1,3.89,4,2022-11-12,05:00:00
2022-11-12 06:00:00,714.3,6.54,14.74,0.18,5.78,42.38,59.35,4.12,4,2022-11-12,06:00:00
2022-11-12 07:00:00,934.6,11.85,15.77,1.59,7.33,51.81,71.52,5.89,5,2022-11-12,07:00:00
2022-11-12 08:00:00,1268.39,12.52,24.68,14.13,9.06,63.02,86.88,7.28,5,2022-11-12,08:00:00
2022-11-12 09:00:00,1348.5,4.58,27.08,55.79,10.37,67.12,93.06,8.36,5,2022-11-12,09:00:00
2022-11-12 10:00:00,680.92,0.75,8.74,75.1,12.28,37.12,48.97,3.83,4,2022-11-12,10:00:00
2022-11-12 11:00:00,574.11,0.54,6.94,80.11,13.71,35.08,42.4,1.8,4,2022-11-12,11:00:00
2022-11-12 12:00:00,514.03,0.44,6.08,80.11,14.07,29.33,34.52,1.2,4,2022-11-12,12:00:00
2022-11-12 13:00:00,460.62,0.41,4.8,67.95,10.25,17.95,21.56,1.49,2,2022-11-12,13:00:00
2022-11-12 14:00:00,433.92,0.45,3.98,57.22,5.96,9.69,12.7,2.28,1,2022-11-12,14:00:00
2022-11-12 15:00:00,420.57,0.51,3.68,48.64,3.55,5.37,8.05,2.82,1,2022-11-12,15:00:00
2022-11-12 16:00:00,423.91,0.57,3.98,42.2,2.8,4.11,6.83,3.04,1,2022-11-12,16:00:00
2022-11-12 17:00:00,447.27,0.5,5.48,35.05,2.8,4.14,7.08,3.2,1,2022-11-12,17:00:00
2022-11-12 18:00:00,473.98,0.07,7.28,27.18,2.86,4.42,7.6,3.29,1,2022-11-12,18:00:00
2022-11-12 19:00:00,494.0,0.02,7.88,24.32,3.1,5.24,8.82,3.61,1,2022-11-12,19:00:00
2022-11-12 20:00:00,520.71,0.02,8.05,23.25,3.43,6.32,10.6,4.05,1,2022-11-12,20:00:00
2022-11-12 21:00:00,534.06,0.02,7.8,22.71,3.61,6.92,11.82,4.24,1,2022-11-12,21:00:00
2022-11-12 22:00:00,547.41,0.02,7.8,21.82,3.78,7.4,12.81,4.43,1,2022-11-12,22:00:00
2022-11-12 23:00:00,547.41,0.02,8.05,20.74,3.87,7.23,12.73,4.43,1,2022-11-12,23:00:00
2022-11-13 00:00:00,534.06,0.02,7.8,20.21,3.78,6.01,11.22,4.12,1,2022-11-13,00:00:00
2022-11-13 01:00:00,567.44,0.15,10.71,14.48,3.61,7.66,13.83,3.7,1,2022-11-13,01:00:00
2022-11-13 02:00:00,627.52,0.61,15.25,7.42,3.67,10.67,17.74,3.77,2,2022-11-13,02:00:00
